76,10,83
76,11,92
76,12,22
76,13,33
76,14,88
76,15,78
76,16,78
76,17,56
76,18,62
76,19,85
76,20,86
76,21,77
76,22,88
76,23,65
76,24,87
77,1,17
77,2,1
77,3,4
77,4,3
77,5,55
77,6,3
77,7,104
77,8,1
77,9,55
77,10,76
77,11,64
77,12,
77,13,
77,14,85
77,15,85
77,16,90
77,17,85
77,18,85
77,19,85
77,20,85
77,21,85
77,22,85
77,23,85
77,24,85
78,1,17
78,2,1
78,3,4
78,4,1
78,5,
78,6,2
78,7,
78,8,2
78,9,60
78,10,76
78,11,55
78,12,21
78,13,64
78,14,65
78,15,88
78,16,88
78,17,78
78,18,75
78,19,83
78,20,73
78,21,83
78,22,
78,23,72
78,24,72
79,1,17
79,2,6
79,3,4
79,4,1
79,5,
79,6,1
79,7,
79,8,24
79,9,20
79,10,85
79,11,83
79,12,
79,13,
79,14,67
79,15,82
79,16,59
79,17,56
79,18,57
79,19,64
79,20,66
79,21,65
79,22,78
79,23,36
79,24,60
80,1,17
80,2,6
80,3,4
80,4,1
80,5,
80,6,1
80,7,
80,8,24
80,9,20
80,10,85
80,11,83
80,12,
80,13,
80,14,67
80,15,82
80,16,59
80,17,56
80,18,57
80,19,64
80,20,66
80,21,65
80,22,78
80,23,36
80,24,60
81,1,17
81,2,6
81,3,2
81,4,
81,5,
81,6,1
81,7,
81,8,7
81,9,22
81,10,27
81,11,26
81,12,
81,13,
81,14,80
81,15,85
81,16,70
81,17,90
81,18,60
81,19,95
81,20,65
81,21,75
81,22,65
81,23,95
81,24,95
82,1,18
82,2,6
82,3,2
82,4,
82,5,
82,6,1
82,7,
82,8,18
82,9,25
82,10,88
82,11,104
82,12,
82,13,
82,14,86
82,15,69
82,16,73
82,17,64
82,18,66
82,19,80
82,20,76
82,21,76
82,22,66
82,23,53
82,24,70
83,1,18
83,2,6
83,3,2
83,4,3
83,5,
83,6,1
83,7,
83,8,18
83,9,22
83,10,23
83,11,75
83,12,85
83,13,77
83,14,66
83,15,60
83,16,56
83,17,50
83,18,60
83,19,73
83,20,68
83,21,70
83,22,76
83,23,50
83,24,53
84,1,17
84,2,6
84,3,2
84,4,
84,5,
84,6,
84,7,
84,8,18
84,9,17
84,10,77
84,11,22
84,12,
84,13,
84,14,95
84,15,86
84,16,87
84,17,71
84,18,74
84,19,73
84,20,93
84,21,82
84,22,84
84,23,72
84,24,86
85,1,18
85,2,6
85,3,2
85,4,
85,5,
85,6,
85,7,
85,8,18
85,9,22
85,10,92
85,11,83
85,12,88
85,13,
85,14,60
85,15,70
85,16,90
85,17,70
85,18,80
85,19,90
85,20,
85,21,90
85,22,80
85,23,70
85,24,80
86,1,18
86,2,6
86,3,2
86,4,2
86,5,
86,6,2
86,7,
86,8,8
86,9,83
86,10,92
86,11,104
86,12,
86,13,
86,14,70
86,15,30
86,16,70
86,17,45
86,18,65
86,19,65
86,20,55
86,21,65
86,22,80
86,23,45
86,24,81
87,1,17
87,2,6
87,3,4
87,4,3
87,5,83
87,6,3
87,7,22
87,8,18
87,9,21
87,10,25
87,11,74
87,12,
87,13,
87,14,93
87,15,83
87,16,85
87,17,94
87,18,99
87,19,70
87,20,83
87,21,86
87,22,84
87,23,74
87,24,79
88,1,17
88,2,1
88,3,4
88,4,2
88,5,
88,6,3
88,7,22
88,8,9
88,9,85
88,10,93
88,11,97
88,12,95
88,13,83
88,14,90
88,15,70
88,16,80
88,17,70
88,18,80
88,19,100
88,20,90
88,21,90
88,22,100
88,23,70
88,24,70
89,1,19
89,2,1
89,3,3
89,4,2
89,5,
89,6,2
89,7,
89,8,9
89,9,60
89,10,85
89,11,106
89,12,104
89,13,20
89,14,70
89,15,70
89,16,80
89,17,80
89,18,70
89,19,90
89,20,80
89,21,80
89,22,80
89,23,60
89,24,70
90,1,17
90,2,6
90,3,2
90,4,
90,5,
90,6,
90,7,
90,8,1
90,9,66
90,10,17
90,11,85
90,12,
90,13,
90,14,75
90,15,85
90,16,95
90,17,65
90,18,65
90,19,95
90,20,95
90,21,75
90,22,65
90,23,65
90,24,85
91,1,17
91,2,1
91,3,2
91,4,
91,5,
91,6,2
91,7,
91,8,1
91,9,60
91,10,55
91,11,53
91,12,41
91,13,76
91,14,65
91,15,80
91,16,90
91,17,65
91,18,70
91,19,95
91,20,78
91,21,65
91,22,70
91,23,60
91,24,60
92,1,17
92,2,6
92,3,3
92,4,2
92,5,
92,6,2
92,7,
92,8,10
92,9,19
92,10,85
92,11,92
92,12,104
92,13,
92,14,80
92,15,70
92,16,80
92,17,70
92,18,90
92,19,90
92,20,90
92,21,90
92,22,70
92,23,90
92,24,90
93,1,17
93,2,1
93,3,3
93,4,3
93,5,41
93,6,2
93,7,
93,8,7
93,9,85
93,10,88
93,11,19
93,12,
93,13,
93,14,93
93,15,79
93,16,69
93,17,69
93,18,74
93,19,84
93,20,80
93,21,71
93,22,82
93,23,59
93,24,92
94,1,17
94,2,6
94,3,4
94,4,3
94,5,60
94,6,3
94,7,83
94,8,9
94,9,85
94,10,21
94,11,47
94,12,27
94,13,60
94,14,80
94,15,70
94,16,70
94,17,80
94,18,80
94,19,90
94,20,90
94,21,90
94,22,90
94,23,70
94,24,80
95,1,17
95,2,1
95,3,2
95,4,2
95,5,
95,6,2
95,7,
95,8,8
95,9,101
95,10,17
95,11,77
95,12,
95,13,
95,14,60
95,15,70
95,16,79
95,17,60
95,18,60
95,19,98
95,20,70
95,21,70
95,22,70
95,23,70
95,24,60
96,1,18
96,2,6
96,3,3
96,4,2
96,5,
96,6,2
96,7,
96,8,18
96,9,27
96,10,22
96,11,17
96,12,
96,13,
96,14,60
96,15,
96,16,60
96,17,60
96,18,60
96,19,80
96,20,70
96,21,70
96,22,80
96,23,70
96,24,70
97,1,18
97,2,6
97,3,4
97,4,2
97,5,
97,6,2
97,7,
97,8,9
97,9,85
97,10,93
97,11,83
97,12,97
97,13,
97,14,80
97,15,70
97,16,70
97,17,80
97,18,80
97,19,90
97,20,90
97,21,90
97,22,100
97,23,90
97,24,90
98,1,17
98,2,1
98,3,2
98,4,2
98,5,
98,6,2
98,7,
98,8,1
98,9,47
98,10,46
98,11,42
98,12,32
98,13,
98,14,83
98,15,72
98,16,77
98,17,75
98,18,67
98,19,95
98,20,88
98,21,69
98,22,70
98,23,93
98,24,96
99,1,16
99,2,1
99,3,4
99,4,3
99,5,77
99,6,2
99,7,
99,8,1
99,9,42
99,10,41
99,11,46
99,12,
99,13,
99,14,70
99,15,80
99,16,90
99,17,80
99,18,50
99,19,80
99,20,60
99,21,60
99,22,70
99,23,90
99,24,99
100,1,18
100,2,1
